Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening,State,FIPS,Latitude,Longitude,WNV_Corvid_Count,WNV_NonCorvid_Count,Total_Bird_WNV_Count,Mos_WNV_Count,Horse_WNV_Count,Population,PD
2023,allen,Non-human activity,0.0,0.0,0.0,indiana,18003.0,41.07,-85.17,,,,,,,
2003,sheridan,Human infections and non-human activity,11.0,3.0,2.0,wyoming,56033.0,44.79,-106.95,4.0,4.0,8.0,0.0,17.0,26938,0.4831657
2015,washington,Non-human activity,,,,indiana,18175.0,38.6,-86.09,0.0,0.0,0.0,0.0,0.0,"27,774",0.404252611
2004,vigo,Non-human activity,,,,indiana,18167.0,39.35,-87.41,0.0,1.0,1.0,0.0,0.0,104662,0.92944791
2022,johnson,Human infections and non-human activity,1.0,1.0,0.0,texas,48251.0,32.35,-97.33,,,,,,,
2002,san jacinto,Non-human activity,,,,texas,48407.0,30.59,-95.12,0.0,0.0,0.0,0.0,1.0,,
2010,erie,Non-human activity,,,,pennsylvania,42049.0,42.12,-80.08,5.0,0.0,5.0,0.0,0.0,280566,1.021334342
2018,hunterdon,Human infections and non-human activity,4.0,2.0,1.0,new jersey,34019.0,40.5,-74.86,0.0,0.0,0.0,0.0,0.0,"124,807",1.166533867
2019,forsyth,Non-human activity,,,,north carolina,37067.0,36.1,-80.24,0.0,0.0,0.0,0.0,0.0,"382,295",1.207536785
2018,taylor,Human infections,1.0,1.0,0.0,florida,12123.0,30.17,-83.61,,,,,,"21,545",-0.20256946
2013,broomfield,Human infections,6.0,3.0,2.0,colorado,8014.0,39.94,-105.06,,,,,,"60,149",0.724109554
2021,baldwin,Human infections and non-human activity,2.0,2.0,1.0,alabama,1003.0,30.88,-87.77,0.0,0.0,0.0,0.0,1.0,"239,294",1.333052396
2013,guadalupe,Human infections,1.0,1.0,0.0,texas,48187.0,29.57,-97.96,,,,,,"142,881",1.824853944
2002,tioga,Non-human activity,,,,pennsylvania,42117.0,41.74,-77.3,6.0,0.0,6.0,0.0,0.0,,
2021,iroquois,Non-human activity,,,,illinois,17075.0,40.77,-87.73,1.0,0.0,1.0,0.0,0.0,"26,827",0.186501003
2007,st. louis,Human infections and non-human activity,3.0,2.0,0.0,minnesota,27137.0,47.58986137,-92.46146571,0.0,0.0,0.0,0.0,1.0,198903,0.794239648
2006,mclean,Human infections,2.0,1.0,1.0,north dakota,38055.0,47.29,-101.02,,,,,,8767,-0.148171588
2004,black hawk,Human infections and non-human activity,1.0,0.0,0.0,iowa,19013.0,42.49,-92.35,1.0,0.0,1.0,0.0,0.0,126682,0.646714425
2013,russell,Human infections,1.0,0.0,1.0,kansas,20167.0,38.88,-98.85,,,,,,"6,977",0.327098905
2018,hampton city,Non-human activity,,,,virginia,51650.0,37.04876944,-76.295403,0.0,0.0,0.0,0.0,0.0,"134,330",0.777269175
2019,mchenry,Non-human activity,,,,illinois,17111.0,42.31,-88.43,0.0,0.0,0.0,3.0,0.0,"307,774",1.151349402
2021,galveston,Human infections and non-human activity,5.0,4.0,3.0,texas,48167.0,29.3,-94.79,0.0,0.0,0.0,5.0,0.0,"355,062",2.032852
2006,leake,Human infections and non-human activity,1.0,1.0,0.0,mississippi,28079.0,32.74,-89.53,4.0,1.0,5.0,0.0,0.0,23159,-0.995713583
2003,powder river,Human infections and non-human activity,4.0,1.0,0.0,montana,30075.0,45.39,-105.5,0.0,0.0,0.0,0.0,10.0,1837,-0.957361538
2023,wise,Non-human activity,0.0,0.0,0.0,texas,48497.0,33.23,-97.59,,,,,,,
2007,chippewa,Non-human activity,,,,wisconsin,55017.0,44.93,-91.39,2.0,0.0,2.0,0.0,0.0,61022,0.259897738
2016,lebanon,Human infections and non-human activity,1.0,0.0,2.0,pennsylvania,42075.0,40.34,-76.42,0.0,0.0,0.0,0.0,0.0,"138,480",1.205045523
2018,burnett,Human infections and non-human activity,0.0,0.0,1.0,wisconsin,55013.0,45.78,-92.38,1.0,0.0,1.0,0.0,0.0,"15,374",0.455113599
2006,mchenry,Human infections,2.0,0.0,0.0,north dakota,38049.0,48.34,-100.4,,,,,,5507,0.076030259
2011,hand,Non-human activity,,,,south dakota,46059.0,44.52,-98.98,0.0,0.0,0.0,0.0,1.0,"3,435",-0.578179665
2001,polk,Non-human activity,,,,florida,12105.0,27.89,-81.84,2.0,4.0,6.0,0.0,1.0,,
2013,silver bow,Human infections,1.0,1.0,1.0,montana,30093.0,46.0,-112.44,,,,,,"34,574",0.302211084
2019,du page,Human infections and non-human activity,6.0,6.0,0.0,illinois,17043.0,41.86603908,-88.10798055,1.0,0.0,1.0,112.0,0.0,"922,921",1.263947096
2023,scotts bluff,Human infections and non-human activity,14.0,8.0,0.0,nebraska,31157.0,41.82,-103.66,,,,,,,
2001,covington,Non-human activity,,,,alabama,1039.0,31.3,-86.48,1.0,0.0,1.0,0.0,0.0,,
2004,shelby,Human infections,2.0,1.0,0.0,iowa,19165.0,41.65,-95.32,,,,,,12750,-0.628421486
2007,stanislaus,Human infections and non-human activity,21.0,6.0,3.0,california,6099.0,37.67,-121.01,111.0,19.0,130.0,0.0,0.0,507834,1.710545864
2013,suffolk city,Non-human activity,,,,virginia,51800.0,36.70184327,-76.634046,0.0,0.0,0.0,0.0,0.0,"85,751",0.77346106
2008,vermillion,Non-human activity,,,,indiana,18165.0,39.85381146,-87.46397828,0.0,0.0,0.0,0.0,0.0,16387,0.115048342
2020,tippecanoe,Non-human activity,,,,indiana,18157.0,40.42,-86.89,0.0,0.0,0.0,0.0,0.0,"186,247",1.191126764
2003,sabine,Non-human activity,,,,louisiana,22085.0,31.56401296,-93.55469687,1.0,0.0,1.0,0.0,0.0,23527,-0.163147483
2003,st. louis,Human infections and non-human activity,1.0,0.0,0.0,minnesota,27137.0,47.58986137,-92.46146571,1.0,0.0,1.0,0.0,1.0,200076,0.794239648
2023,santa fe,Human infections and non-human activity,8.0,5.0,0.0,new mexico,35049.0,35.74,-105.86,,,,,,,
2002,greene,Non-human activity,,,,illinois,17061.0,39.29,-90.41,3.0,0.0,3.0,0.0,5.0,,
2003,colfax,Human infections and non-human activity,6.0,3.0,0.0,new mexico,35007.0,36.88,-104.44,0.0,0.0,0.0,0.0,10.0,14088,1.022754599
2011,dauphin,Non-human activity,,,,pennsylvania,42043.0,40.26,-76.89,0.0,0.0,0.0,0.0,0.0,"269,249",1.103116213
2019,malheur,Human infections and non-human activity,3.0,2.0,0.0,oregon,41045.0,44.03,-117.38,0.0,0.0,0.0,0.0,2.0,"30,571",0.737405676
2009,st. martin,Non-human activity,,,,louisiana,22099.0,30.1290721,-91.60829751,0.0,0.0,0.0,16.0,0.0,52025,0.655961312
2018,roanoke,Human infections,1.0,0.0,0.0,virginia,51161.0,37.28,-80.05,,,,,,"94,086",0.650076796
2005,hunterdon,Non-human activity,,,,new jersey,34019.0,40.5,-74.86,1.0,0.0,1.0,0.0,0.0,128072,1.166533867
2014,day,Human infections,1.0,0.0,0.0,south dakota,46037.0,45.33,-97.52,,,,,,"5,503",-0.07841544
2004,baldwin,Human infections and non-human activity,1.0,0.0,0.0,alabama,1003.0,30.88,-87.77,2.0,0.0,2.0,0.0,0.0,156266,1.333052396
2001,chattooga,Non-human activity,,,,georgia,13055.0,34.47,-85.34,5.0,0.0,5.0,0.0,0.0,,
2022,morgan,Non-human activity,,,,indiana,18109.0,39.42,-86.42,,,,,,,
2002,erie,Human infections and non-human activity,4.0,4.0,0.0,pennsylvania,42049.0,42.12,-80.08,16.0,0.0,16.0,0.0,0.0,,
2004,orleans,Human infections and non-human activity,1.0,1.0,0.0,louisiana,22071.0,30.0686437,-89.92812792,12.0,7.0,19.0,0.0,0.0,493765,1.15164191
2005,bowman,Human infections and non-human activity,1.0,0.0,0.0,north dakota,38011.0,46.18,-103.4,0.0,1.0,1.0,0.0,0.0,3046,-0.05081547
2016,hays,Non-human activity,,,,texas,48209.0,29.88,-97.92,0.0,0.0,0.0,0.0,1.0,"204,546",2.167605381
2015,oldham,Human infections,1.0,0.0,0.0,texas,48359.0,35.24,-102.42,,,,,,"2,064",-0.74214442
2006,kenosha,Non-human activity,,,,wisconsin,55059.0,42.62,-87.83,3.0,0.0,3.0,0.0,0.0,161607,0.722288636
2010,red river,Human infections,1.0,1.0,0.0,louisiana,22081.0,32.09314652,-93.33987915,,,,,,9091,0.11840549
2006,rice,Non-human activity,,,,minnesota,27131.0,44.29,-93.27,0.0,2.0,2.0,0.0,0.0,61899,0.717330373
2009,missoula,Non-human activity,,,,montana,30063.0,46.85,-113.99,0.0,0.0,0.0,0.0,3.0,108717,1.330579743
2002,pottawatomie,Non-human activity,,,,oklahoma,40125.0,35.33,-96.91,1.0,0.0,1.0,0.0,27.0,,
2005,hancock,Non-human activity,,,,west virginia,54029.0,40.49,-80.6,0.0,4.0,4.0,0.0,0.0,31510,-0.934563444
2017,stark,Human infections and non-human activity,4.0,1.0,0.0,north dakota,38089.0,46.88,-102.78,0.0,0.0,0.0,0.0,0.0,"30,291",0.171106929
2002,bradford,Non-human activity,,,,pennsylvania,42015.0,41.76,-76.44,3.0,0.0,3.0,0.0,1.0,,
2018,chaves,Human infections,0.0,0.0,1.0,new mexico,35005.0,33.64,-104.38,,,,,,"64,554",1.594363748
2002,brunswick,Non-human activity,,,,virginia,51025.0,36.75,-77.85,2.0,0.0,2.0,0.0,0.0,,
2012,ross,Human infections,1.0,1.0,0.0,ohio,39141.0,39.33,-82.98,,,,,,"77,341",0.643467239
2019,san luis obispo,Human infections,2.0,0.0,0.0,california,6079.0,35.25,-120.62,0.0,0.0,0.0,0.0,0.0,"283,111",2.172765225
2019,mellette,Human infections,1.0,0.0,0.0,south dakota,46095.0,43.56,-100.74,,,,,,"2,061",-1.097598932
2010,erie,Non-human activity,,,,new york,36029.0,42.9,-78.89,0.0,0.0,0.0,20.0,0.0,919040,1.089405755
2017,polk,Non-human activity,,,,minnesota,27119.0,47.77,-96.6,0.0,0.0,0.0,0.0,1.0,"31,637",0.278897522
2014,santa clara,Human infections and non-human activity,10.0,7.0,4.0,california,6085.0,37.38,-121.89,926.0,0.0,926.0,0.0,0.0,"1,891,753",2.263596604
2020,du page,Human infections and non-human activity,4.0,4.0,0.0,illinois,17043.0,41.86603908,-88.10798055,1.0,1.0,2.0,0.0,0.0,"931,153",1.263947096
2015,mesa,Human infections and non-human activity,2.0,1.0,1.0,colorado,8077.0,39.08,-108.55,0.0,0.0,0.0,0.0,1.0,"148,025",1.823293331
2013,canyon,Human infections and non-human activity,14.0,7.0,1.0,idaho,16027.0,43.66,-116.63,0.0,0.0,0.0,18.0,5.0,"198,590",0.926462427
2004,ottawa,Non-human activity,,,,michigan,26139.0,43.05,-86.22,10.0,0.0,10.0,0.0,1.0,253048,1.089011888
2011,allegheny,Human infections and non-human activity,1.0,1.0,0.0,pennsylvania,42003.0,40.47,-79.95,0.0,0.0,0.0,0.0,0.0,"1,228,297",1.197172197
2010,tolland,Human infections,0.0,0.0,1.0,connecticut,9013.0,41.84,-72.45,0.0,0.0,0.0,0.0,0.0,152691,0.927404522
2021,oakland,Human infections and non-human activity,12.0,9.0,1.0,michigan,26125.0,42.67,-83.29,0.0,2.0,2.0,2.0,0.0,"1,270,017",0.869372527
2003,doniphan,Non-human activity,,,,kansas,20043.0,39.78,-95.08,0.0,0.0,0.0,0.0,0.0,8144,-0.199356672
2017,phillips,Non-human activity,,,,montana,30071.0,48.16,-107.87,0.0,0.0,0.0,0.0,0.0,"4,113",-0.125522078
2020,charleston,Human infections and non-human activity,0.0,0.0,2.0,south carolina,45019.0,32.78,-79.93,0.0,0.0,0.0,0.0,1.0,"409,418",1.403021381
2003,oglethorpe,Non-human activity,,,,georgia,13221.0,33.87,-83.11,3.0,0.0,3.0,0.0,0.0,13369,0.637563219
2005,schuyler,Non-human activity,,,,new york,36097.0,42.38,-76.87,1.0,0.0,1.0,0.0,0.0,18880,0.662103577
2013,story,Non-human activity,,,,iowa,19169.0,42.01,-93.45,0.0,0.0,0.0,0.0,0.0,"93,877",0.980021195
2008,sioux,Human infections,2.0,0.0,0.0,north dakota,38085.0,46.08,-100.63,,,,,,4072,-0.65304152
2002,east carroll,Non-human activity,,,,louisiana,22035.0,32.73255346,-91.23506511,8.0,0.0,8.0,0.0,2.0,,
2023,marshall,Human infections,1.0,0.0,0.0,south dakota,46091.0,45.78,-97.74,,,,,,,
2016,hunt,Human infections and non-human activity,6.0,4.0,1.0,texas,48231.0,33.19,-96.11,0.0,0.0,0.0,11.0,3.0,"91,895",0.896006027
2020,lincoln,Human infections,1.0,0.0,0.0,south dakota,46083.0,43.3,-96.58,,,,,,"65,613",0.505109313
2001,bullitt,Non-human activity,,,,kentucky,21029.0,37.98,-85.71,0.0,0.0,0.0,0.0,1.0,,
2003,petersburg city,Non-human activity,,,,virginia,51730.0,37.20426601,-77.39133756,0.0,0.0,0.0,0.0,0.0,32645,-0.319060324
2008,baldwin,Non-human activity,,,,alabama,1003.0,30.88,-87.77,0.0,0.0,0.0,0.0,1.0,175827,1.333052396
2015,prince georges,Human infections and non-human activity,6.0,4.0,2.0,maryland,24033.0,38.81562153,-76.74926165,0.0,3.0,3.0,18.0,1.0,"906,197",1.276707319
2022,stark,Human infections,2.0,1.0,0.0,north dakota,38089.0,46.88,-102.78,,,,,,,
2013,kent,Non-human activity,,,,michigan,26081.0,42.96,-85.65,0.0,0.0,0.0,0.0,1.0,"624,303",0.948573148
2022,macon,Non-human activity,,,,illinois,17115.0,39.85,-88.93,,,,,,,
2018,sumter,Human infections and non-human activity,1.0,1.0,0.0,florida,12119.0,28.66,-82.11,,,,,,"128,719",0.327844968
2021,mcdonough,Non-human activity,,,,illinois,17109.0,40.47,-90.68,0.0,0.0,0.0,0.0,0.0,"26,828",0.377131551
2012,madera,Human infections and non-human activity,3.0,2.0,0.0,california,6039.0,36.93,-119.83,1.0,1.0,2.0,0.0,1.0,"151,527",1.904195179
2018,huntingdon,Human infections and non-human activity,1.0,1.0,0.0,pennsylvania,42061.0,40.49,-78.01,1.0,3.0,4.0,0.0,2.0,"45,395",1.168257438
2006,oneida,Non-human activity,,,,idaho,16071.0,42.24,-112.3,0.0,1.0,1.0,0.0,2.0,4146,-0.086567352
2003,pemiscot,Non-human activity,,,,missouri,29155.0,36.17,-89.66,2.0,0.0,2.0,0.0,0.0,19592,0.809780245
2004,carroll,Non-human activity,,,,indiana,18015.0,40.58,-86.67,0.0,1.0,1.0,0.0,0.0,20148,-0.247179584
2021,terrebonne,Non-human activity,,,,louisiana,22109.0,29.33744189,-90.83763991,0.0,0.0,0.0,3.0,0.0,"108,708",0.55251716
2022,fairfax,Non-human activity,,,,virginia,51059.0,38.84,-77.34,,,,,,,
2003,mcpherson,Human infections,5.0,0.0,0.0,south dakota,46089.0,45.72,-98.93,,,,,,2728,-0.404260725
2001,lowndes,Non-human activity,,,,georgia,13185.0,30.84,-83.27,8.0,2.0,10.0,0.0,17.0,,
2017,monterey,Non-human activity,,,,california,6053.0,36.64,-121.62,1.0,0.0,1.0,0.0,0.0,"434,534",2.330751301
2018,gratiot,Non-human activity,,,,michigan,26057.0,43.29,-84.6,0.0,1.0,1.0,0.0,1.0,"40,602",0.575338046
2022,wyoming,Non-human activity,,,,pennsylvania,42131.0,41.53,-75.94,,,,,,,
2004,mono,Non-human activity,,,,california,6051.0,38.27,-119.33,4.0,2.0,6.0,0.0,0.0,13360,1.959936793
2007,van zandt,Non-human activity,,,,texas,48467.0,32.54,-95.86,0.0,0.0,0.0,0.0,2.0,52151,0.4395131
2012,cobb,Human infections,9.0,5.0,0.0,georgia,13067.0,33.9,-84.59,,,,,,"706,322",0.977386966
2005,lee,Non-human activity,,,,mississippi,28081.0,34.26,-88.73,0.0,0.0,0.0,0.0,2.0,78529,0.388487395
2020,indian river,Non-human activity,,,,florida,12061.0,27.64,-80.39,,,,,,"160,345",0.468790179
2009,adams,Human infections and non-human activity,6.0,3.0,0.0,colorado,8001.0,39.95,-104.79,0.0,0.0,0.0,0.0,1.0,435700,1.274296997
2015,st. joseph,Human infections and non-human activity,1.0,0.0,0.0,indiana,18141.0,41.67,-86.26,0.0,0.0,0.0,0.0,0.0,"268,361",1.01181521
2008,charles mix,Human infections,1.0,1.0,1.0,south dakota,46023.0,43.15,-98.53,,,,,,9009,-0.203463759
2022,mercer,Non-human activity,,,,illinois,17131.0,41.19,-90.74,,,,,,,
2007,hancock,Human infections,2.0,2.0,0.0,ohio,39063.0,41.04,-83.64,,,,,,74712,1.062623619
2012,st. joseph,Human infections and non-human activity,2.0,1.0,1.0,indiana,18141.0,41.67,-86.26,0.0,0.0,0.0,0.0,0.0,"266,492",1.01181521
2006,stephenson,Human infections and non-human activity,1.0,1.0,0.0,illinois,17177.0,42.29,-89.63,3.0,0.0,3.0,16.0,0.0,47917,0.206045191
2005,yadkin,Non-human activity,,,,north carolina,37197.0,36.13,-80.65,0.0,0.0,0.0,0.0,1.0,37591,0.63079582
2016,wayne,Human infections and non-human activity,20.0,20.0,2.0,michigan,26163.0,42.35,-83.06,1.0,11.0,12.0,0.0,0.0,"1,760,612",1.038256944
2013,jackson,Human infections and non-human activity,1.0,1.0,1.0,oklahoma,40065.0,34.64,-99.31,0.0,0.0,0.0,0.0,1.0,"26,109",0.006579915
2018,crawford,Human infections,0.0,0.0,1.0,wisconsin,55023.0,43.04,-91.14,0.0,0.0,0.0,0.0,0.0,"16,265",0.135583401
2003,mills,Non-human activity,,,,texas,48333.0,31.45,-98.57,0.0,0.0,0.0,0.0,2.0,4885,0.170747937
2013,pepin,Non-human activity,,,,wisconsin,55091.0,44.62,-91.96,1.0,0.0,1.0,0.0,0.0,"7,347",-0.263326093
2023,deuel,Human infections,1.0,0.0,1.0,nebraska,31049.0,41.09,-102.46,,,,,,,
2016,green,Non-human activity,,,,wisconsin,55045.0,42.59,-89.64,1.0,0.0,1.0,0.0,0.0,"36,787",0.714149632
2009,switzerland,Non-human activity,,,,indiana,18155.0,38.79,-85.09,0.0,0.0,0.0,0.0,0.0,10541,-0.359838635
2011,okaloosa,Non-human activity,,,,florida,12091.0,30.75,-86.57,1.0,0.0,1.0,0.0,0.0,"183,102",0.894751106
2008,russell,Non-human activity,,,,alabama,1113.0,32.46,-85.01,0.0,0.0,0.0,0.0,1.0,51434,0.075453696
2012,henderson,Non-human activity,,,,illinois,17071.0,40.93,-90.94,0.0,0.0,0.0,0.0,0.0,"7,043",-0.384381238
2006,tangipahoa,Human infections and non-human activity,14.0,6.0,1.0,louisiana,22105.0,30.62665232,-90.40568053,0.0,0.0,0.0,0.0,3.0,114102,0.488325985
2014,lake,Non-human activity,,,,indiana,18089.0,41.42,-87.35,0.0,0.0,0.0,0.0,0.0,"491,027",1.037896402
2013,musselshell,Non-human activity,,,,montana,30065.0,46.44,-108.51,0.0,0.0,0.0,0.0,2.0,"4,681",-0.238864686
2018,mercer,Non-human activity,,,,kentucky,21167.0,37.76,-84.84,0.0,0.0,0.0,0.0,1.0,"21,702",0.33150468
2022,lake,Human infections and non-human activity,1.0,0.0,0.0,illinois,17097.0,42.37,-87.86,,,,,,,
2011,baltimore,Human infections and non-human activity,1.0,0.0,2.0,maryland,24005.0,39.39,-76.62,0.0,0.0,0.0,0.0,0.0,"812,961",1.322674338
2013,calumet,Non-human activity,,,,wisconsin,55015.0,44.02,-88.16,1.0,0.0,1.0,0.0,0.0,"49,648",0.636793111
2003,dearborn,Human infections and non-human activity,1.0,1.0,0.0,indiana,18029.0,39.1,-84.86,1.0,0.0,1.0,0.0,0.0,47631,0.483606239
2016,suwannee,Non-human activity,,,,florida,12121.0,30.27,-83.04,1.0,0.0,1.0,0.0,0.0,"43,834",0.168223815
2007,pottawatomie,Non-human activity,,,,oklahoma,40125.0,35.33,-96.91,0.0,0.0,0.0,0.0,1.0,68698,-0.277874317
2021,manatee,Non-human activity,,,,florida,12081.0,27.4,-82.47,,,,,,"412,703",0.643521564
2002,pawnee,Non-human activity,,,,oklahoma,40117.0,36.33,-96.8,1.0,0.0,1.0,0.0,10.0,,
2017,marion,Human infections,1.0,1.0,0.0,arkansas,5089.0,36.22,-92.68,,,,,,"16,429",0.362657696
2000,tioga,Non-human activity,,,,pennsylvania,42117.0,41.74,-77.3,1.0,0.0,1.0,0.0,0.0,,
2003,howard,Human infections and non-human activity,3.0,3.0,2.0,maryland,24027.0,39.27,-76.83,0.0,0.0,0.0,0.0,13.0,263186,1.360609947
2009,midland,Human infections and non-human activity,1.0,0.0,0.0,texas,48329.0,31.99,-102.08,0.0,0.0,0.0,0.0,1.0,136238,1.123098893
2005,schuyler,Human infections,1.0,1.0,0.0,illinois,17169.0,40.11,-90.56,,,,,,7508,0.044833224
2006,rankin,Human infections and non-human activity,18.0,9.0,1.0,mississippi,28121.0,32.28,-90.0,3.0,2.0,5.0,0.0,4.0,134132,0.351496974
2012,kane,Human infections and non-human activity,13.0,10.0,1.0,illinois,17089.0,41.88,-88.31,2.0,3.0,5.0,0.0,0.0,"520,669",1.255217888
2019,scott,Human infections,0.0,0.0,1.0,minnesota,27139.0,44.77,-93.47,,,,,,"149,013",0.809478142
2019,tulsa,Human infections,4.0,4.0,0.0,oklahoma,40143.0,36.16,-95.99,,,,,,"651,552",1.358548145
2003,sedgwick,Human infections and non-human activity,13.0,0.0,0.0,colorado,8115.0,40.98,-102.26,1.0,0.0,1.0,0.0,0.0,2652,-0.322682861
2020,wayne,Human infections,0.0,0.0,1.0,georgia,13305.0,31.66,-81.93,,,,,,"30,155",-0.770343121
2016,walton,Non-human activity,,,,florida,12131.0,30.85,-86.2,,,,,,"65,421",0.369147802
2003,kenosha,Non-human activity,,,,wisconsin,55059.0,42.62,-87.83,5.0,0.0,5.0,0.0,0.0,155946,0.722288636
2017,washtenaw,Non-human activity,,,,michigan,26161.0,42.26,-83.85,1.0,4.0,5.0,0.0,0.0,"368,807",1.254625184
2015,henrico,Human infections and non-human activity,1.0,1.0,0.0,virginia,51087.0,36.71,-80.51,0.0,0.0,0.0,0.0,0.0,"324,375",0.915219019
2006,pottawattamie,Human infections and non-human activity,3.0,2.0,0.0,iowa,19155.0,41.24,-95.85,2.0,0.0,2.0,3.0,0.0,90867,0.262577012
2006,wood,Non-human activity,,,,wisconsin,55141.0,44.34,-89.73,2.0,0.0,2.0,0.0,0.0,74603,0.339513713
2004,franklin,Non-human activity,,,,nebraska,31061.0,40.09,-98.95,0.0,1.0,1.0,0.0,0.0,3411,-0.825789895
2018,greenville,Human infections and non-human activity,1.0,1.0,0.0,south carolina,45045.0,34.85,-82.4,6.0,4.0,10.0,0.0,0.0,"514,621",1.237382971
2017,tarrant,Human infections and non-human activity,20.0,11.0,0.0,texas,48439.0,32.75,-97.33,0.0,0.0,0.0,340.0,0.0,"2,056,451",1.612620364
2018,rankin,Human infections and non-human activity,3.0,0.0,1.0,mississippi,28121.0,32.28,-90.0,0.0,0.0,0.0,0.0,0.0,"154,250",0.351496974
2002,somervell,Non-human activity,,,,texas,48425.0,32.23,-97.75,0.0,0.0,0.0,0.0,3.0,,
2006,crittenden,Non-human activity,,,,arkansas,5035.0,35.2,-90.2,1.0,0.0,1.0,0.0,0.0,50360,0.84421908
2009,philadelphia,Non-human activity,,,,pennsylvania,42101.0,39.95,-75.17,0.0,0.0,0.0,0.0,0.0,1514694,1.24610517
2002,lincoln,Non-human activity,,,,tennessee,47103.0,35.14,-86.56,6.0,0.0,6.0,0.0,0.0,,
2011,washington,Human infections,1.0,0.0,0.0,idaho,16087.0,44.47,-116.91,0.0,0.0,0.0,0.0,0.0,"10,136",-0.219204043
2012,glynn,Human infections and non-human activity,3.0,1.0,0.0,georgia,13127.0,31.15,-81.48,0.0,0.0,0.0,0.0,0.0,"80,866",0.811387621
2005,wright,Non-human activity,,,,iowa,19197.0,42.73,-93.73,0.0,0.0,0.0,0.0,1.0,13717,-0.58323691
2003,st. martin,Non-human activity,,,,louisiana,22099.0,30.1290721,-91.60829751,2.0,1.0,3.0,0.0,0.0,49482,0.655961312
2007,lee,Non-human activity,,,,illinois,17103.0,41.84,-89.47,1.0,0.0,1.0,14.0,0.0,36191,0.626080711
2007,hall,Human infections,1.0,0.0,0.0,georgia,13139.0,34.29,-83.83,,,,,,172446,0.511358686
2012,bristol,Human infections,1.0,1.0,0.0,rhode island,44001.0,41.67,-71.27,,,,,,"49,268",0.441251468
2004,montcalm,Non-human activity,,,,michigan,26117.0,43.29,-85.07,1.0,0.0,1.0,0.0,1.0,63482,0.311491011
2018,houston,Human infections,1.0,1.0,0.0,georgia,13153.0,32.46,-83.73,,,,,,"155,523",0.247927175
2009,choctaw,Human infections,1.0,0.0,0.0,oklahoma,40023.0,34.01,-95.51,,,,,,15127,0.213822313
2021,hancock,Non-human activity,,,,ohio,39063.0,41.04,-83.64,0.0,0.0,0.0,0.0,0.0,"74,656",1.062623619
2020,morris,Non-human activity,,,,new jersey,34027.0,40.79,-74.47,0.0,0.0,0.0,0.0,0.0,"509,001",1.118331021
2002,kingman,Non-human activity,,,,kansas,20095.0,37.64,-98.11,0.0,0.0,0.0,0.0,4.0,,
2018,litchfield,Non-human activity,,,,connecticut,9005.0,41.74,-73.19,0.0,2.0,2.0,0.0,0.0,"181,095",1.013947541
2009,middlesex,Non-human activity,,,,new jersey,34023.0,40.48,-74.44,0.0,0.0,0.0,0.0,0.0,805204,0.965703899
2007,bennett,Human infections,3.0,0.0,0.0,south dakota,46007.0,43.17,-101.72,,,,,,3466,-0.655498036
2002,worcester,Human infections and non-human activity,1.0,1.0,0.0,massachusetts,25027.0,42.27,-71.85,50.0,0.0,50.0,0.0,0.0,,
2017,georgetown,Non-human activity,,,,south carolina,45043.0,33.36,-79.29,1.0,0.0,1.0,0.0,0.0,"61,826",1.098260638
2006,vilas,Non-human activity,,,,wisconsin,55125.0,45.92,-89.25,3.0,0.0,3.0,0.0,0.0,22064,0.079315357
2016,ransom,Human infections,1.0,0.0,0.0,north dakota,38073.0,46.43,-97.68,0.0,0.0,0.0,0.0,0.0,"5,375",-0.121663034
2009,butte,Human infections,1.0,0.0,0.0,south dakota,46019.0,44.66,-103.85,,,,,,9989,-0.426661924
2015,bibb,Human infections,1.0,1.0,0.0,alabama,1007.0,32.95,-87.13,,,,,,"22,566",0.504184658
2012,santa rosa,Human infections and non-human activity,5.0,4.0,1.0,florida,12113.0,30.63,-87.04,0.0,0.0,0.0,0.0,2.0,"158,190",0.798038545
2009,tyler,Human infections,1.0,1.0,0.0,texas,48457.0,30.77,-94.42,,,,,,21737,0.178672398
2016,falls,Human infections,1.0,1.0,0.0,texas,48145.0,31.3,-96.89,,,,,,"17,276",0.317888388
2011,rutland,Non-human activity,,,,vermont,50021.0,43.6,-72.97,2.0,0.0,2.0,0.0,0.0,"61,235",0.5893886
